,title,name,catogery,size,region,price,second_feature,third_feature,other
367,鞍山三村 1室0厅 3400元,鞍山三村,1室0厅,31平米,鞍山租房,3400,中楼层(共5层),2010年建板楼,2010年建板楼
368,上南九村 2室1厅 5000元,上南九村,2室1厅,54平米,世博租房,5000,中楼层(共6层),中楼层(共18层),中楼层(共18层)
369,海琪园 2室2厅 13000元,海琪园,2室2厅,106平米,黄浦滨江租房,13000,低楼层(共31层),2010年建板楼,2010年建板楼
370,丰舍西苑 1室1厅 3300元,丰舍西苑,1室1厅,49平米,曹路租房,3300,中楼层(共6层),高楼层(共14层),高楼层(共14层)
371,达城锦园 2室2厅 3600元,达城锦园,2室2厅,76平米,康桥租房,3600,中楼层(共11层),2007年建板楼,2007年建板楼
372,九城湖滨国际 2室2厅 5000元,九城湖滨国际,2室2厅,96平米,九亭租房,5000,中楼层(共14层),低楼层(共7层),低楼层(共7层)
373,芳华苑 2室1厅 5200元,芳华苑,2室1厅,70平米,北蔡租房,5200,低楼层(共6层),1989年建板楼,1989年建板楼
374,地杰国际城D街坊 1室2厅 3900元,地杰国际城D街坊,1室2厅,56平米,御桥租房,3900,低楼层(共27层),中楼层(共5层),中楼层(共5层)
375,古华A区 1室1厅 1600元,古华A区,1室1厅,38平米,南桥租房,1600,低楼层(共6层),2002年建板楼,2002年建板楼
376,慧芝湖花园 2室2厅 9500元,慧芝湖花园,2室2厅,109平米,大宁租房,9500,高楼层(共31层),中楼层(共6层),中楼层(共6层)
377,静安新城四区 2室1厅 5300元,静安新城四区,2室1厅,73平米,静安新城租房,5300,高楼层(共24层),1992年建板楼,1992年建板楼
378,浦罡小区 1室1厅 4500元,浦罡小区,1室1厅,35平米,周家嘴路租房,4500,中楼层(共6层),低楼层(共31层),低楼层(共31层)
379,徐汇田林新苑 电梯房 近1号线漕宝路站 12号线桂林公园,田林新苑,2室1厅,70平米,田林租房,6000,中楼层(共28层),2003年建板楼,2003年建板楼
380,长风四村 1室0厅 3500元,长风四村,1室0厅,29平米,长风租房,3500,高楼层(共6层),中楼层(共6层),中楼层(共6层)
381,万邦都市花园 1室1厅 6800元,万邦都市花园,1室1厅,57平米,北蔡租房,6800,高楼层(共13层),2004年建板楼,2004年建板楼
382,春港丽园(公寓) 2室2厅 5800元,春港丽园(公寓),2室2厅,77平米,张江租房,5800,高楼层(共6层),中楼层(共11层),中楼层(共11层)
383,贝尚湾(公寓) 1室2厅 5300元,贝尚湾(公寓),1室2厅,64平米,九亭租房,5300,中楼层(共16层),2010年建板楼,2010年建板楼
384,龙漕路245弄 1室1厅 4000元,龙漕路245弄,1室1厅,39平米,万体馆租房,4000,中楼层(共6层),中楼层(共14层),中楼层(共14层)
385,呼玛五村 2室1厅 4300元,呼玛五村,2室1厅,64平米,张庙租房,4300,高楼层(共6层),2007年建板楼,2007年建板楼
386,蓝朝部落 1室1厅 6500元,蓝朝部落,1室1厅,50平米,曹家渡租房,6500,中楼层(共32层),低楼层(共6层),低楼层(共6层)
387,拎包入住 简单装修 小三房 近地铁,象屿郦庭,3室2厅,89平米,高境租房,5800,高楼层(共12层),1995年建板楼,1995年建板楼
388,万科阳光苑 2室2厅 4200元,万科阳光苑,2室2厅,89平米,吴泾租房,4200,中楼层(共11层),低楼层(共27层),低楼层(共27层)
389,华城后排精装修南北通透大三房，不吵不闹，干净舒适,陆家嘴国际华城,3室2厅,167平米,源深租房,16500,高楼层(共35层),2009年建塔楼,2009年建塔楼
420,万科阳光苑 2室2厅 4200元,万科阳光苑,2室2厅,89平米,吴泾租房,4200,中楼层(共11层),中楼层(共11层),中楼层(共11层)
421,华城后排精装修南北通透大三房，不吵不闹，干净舒适,陆家嘴国际华城,3室2厅,167平米,源深租房,16500,高楼层(共35层),2008年建板楼,2008年建板楼
422,莘城苑 1室1厅 3700元,莘城苑,1室1厅,51平米,莘庄租房,3700,低楼层(共6层),高楼层(共35层),高楼层(共35层)
423,汇丽花园 1室1厅 7200元,汇丽花园,1室1厅,58平米,长寿路租房,7200,低楼层(共31层),2005年建板楼,2005年建板楼
424,大城市打拼不易，我能给您提供一个物美价廉和温馨的家,东海园,1室0厅,47平米,江宁路租房,7800,高楼层(共33层),低楼层(共6层),低楼层(共6层)
425,呼玛三村 1室1厅 3600元,呼玛三村,1室1厅,56平米,张庙租房,3600,高楼层(共6层),2004年建板楼,2004年建板楼
426,辽源三村 1室0厅 3500元,辽源三村,1室0厅,42平米,鞍山租房,3500,中楼层(共6层),低楼层(共31层),低楼层(共31层)
427,方东小区 2室1厅 2100元,方东小区,2室1厅,41平米,松江老城租房,2100,高楼层(共5层),2006年建塔楼,2006年建塔楼
428,控江路59弄 1室1厅 3200元,控江路59弄,1室1厅,40平米,周家嘴路租房,3200,高楼层(共6层),高楼层(共33层),高楼层(共33层)
429,国贸花园 2室2厅 9500元,国贸花园,2室2厅,128平米,四川北路租房,9500,低楼层(共26层),2008年建板楼,2008年建板楼
430,罗阳七村 2室1厅 4100元,罗阳七村,2室1厅,57平米,梅陇租房,4100,低楼层(共6层),高楼层(共6层),高楼层(共6层)
431,万科城市花园 1室1厅 4200元,万科城市花园,1室1厅,41平米,七宝租房,4200,高楼层(共6层),1996年建板楼,1996年建板楼
432,奥林匹克花园 2室2厅 4800元,奥林匹克花园,2室2厅,90平米,九亭租房,4800,低楼层(共13层),中楼层(共6层),中楼层(共6层)
433,澜茵华庭 2室2厅 5500元,澜茵华庭,2室2厅,80平米,江桥租房,5500,中楼层(共11层),1986年建板楼,1986年建板楼
434,松花公寓 2室1厅 5600元,松花公寓,2室1厅,81平米,黄兴公园租房,5600,中楼层(共17层),高楼层(共5层),高楼层(共5层)
435,金谊河畔 2室2厅 7200元,金谊河畔,2室2厅,101平米,三林租房,7200,中楼层(共13层),1979年建板楼,1979年建板楼
436,锦通苑 2室2厅 4700元,锦通苑,2室2厅,89平米,淞南租房,4700,高楼层(共6层),高楼层(共6层),高楼层(共6层)
437,新申花城茉莉苑 1室1厅 3700元,新申花城茉莉苑,1室1厅,55平米,莘庄租房,3700,低楼层(共6层),1987年建板楼,1987年建板楼
438,花木新村 3室1厅 6600元,花木新村,3室1厅,75平米,北蔡租房,6600,高楼层(共6层),低楼层(共26层),低楼层(共26层)
439,和欣国际花园 2室2厅 6300元,和欣国际花园,2室2厅,79平米,共康租房,6300,中楼层(共18层),1997年建板楼,1997年建板楼
440,张江汤臣豪园(二期) 2室2厅 10000元,张江汤臣豪园(二期),2室2厅,94平米,张江租房,10000,高楼层(共16层),低楼层(共6层),低楼层(共6层)
441,绿园十一村 1室1厅 4300元,绿园十一村,1室1厅,49平米,西郊租房,4300,中楼层(共6层),1996年建板楼,1996年建板楼
442,森凯苑 1室2厅 7800元,森凯苑,1室2厅,71平米,曹家渡租房,7800,高楼层(共31层),高楼层(共6层),高楼层(共6层)
443,国际丽都城 2室2厅 16000元,国际丽都城,2室2厅,98平米,南京西路租房,16000,低楼层(共34层),1994年建板楼,1994年建板楼
444,大华二村 2室1厅 5200元,大华二村,2室1厅,68平米,大华租房,5200,中楼层(共6层),低楼层(共13层),低楼层(共13层)
445,陆家嘴唯一媲美汤臣中粮全江景大宅,汇豪天下,4室2厅,241平米,陆家嘴租房,35000,高楼层(共41层),2008年建板楼,2008年建板楼
446,上海源花城 2室2厅 5000元,上海源花城,2室2厅,96平米,九亭租房,5000,中楼层(共11层),中楼层(共11层),中楼层(共11层)
447,金杨七街坊 1室1厅 4000元,金杨七街坊,1室1厅,48平米,金杨租房,4000,中楼层(共6层),2005年建板楼,2005年建板楼
448,飞虹路1047弄 2室1厅 4200元,飞虹路1047弄,2室1厅,47平米,周家嘴路租房,4200,高楼层(共6层),中楼层(共17层),中楼层(共17层)
449,控江西三村 1室1厅 3200元,控江西三村,1室1厅,34平米,黄兴公园租房,3200,中楼层(共5层),1998年建塔楼,1998年建塔楼
480,世纪非凡锦城 3室2厅 5000元,世纪非凡锦城,3室2厅,147平米,顾村租房,5000,低楼层(共18层),低楼层(共18层),低楼层(共18层)
481,梅陇九村 2室1厅 4300元,梅陇九村,2室1厅,55平米,华东理工租房,4300,中楼层(共6层),2008年建板楼,2008年建板楼
482,留水园 3室1厅 2500元,留水园,3室1厅,72平米,盈浦租房,2500,中楼层(共7层),中楼层(共6层),中楼层(共6层)
483,苏堤春晓名苑 2室2厅 11000元,苏堤春晓名苑,2室2厅,96平米,长寿路租房,11000,低楼层(共24层),2000年建板楼,2000年建板楼
484,淞南五村 2室1厅 4200元,淞南五村,2室1厅,62平米,淞南租房,4200,中楼层(共6层),中楼层(共7层),中楼层(共7层)
485,园艺新村 3室1厅 5000元,园艺新村,3室1厅,70平米,七宝租房,5000,中楼层(共6层),1997年建板楼,1997年建板楼
486,陆家嘴花园(二期) 2室2厅 13000元,陆家嘴花园(二期),2室2厅,114平米,源深租房,13000,低楼层(共9层),低楼层(共24层),低楼层(共24层)
487,桃林小区 2室1厅 8300元,桃林小区,2室1厅,103平米,源深租房,8300,高楼层(共24层),2005年建板楼,2005年建板楼
488,东兰小区 1室1厅 3500元,东兰小区,1室1厅,48平米,古美租房,3500,高楼层(共6层),中楼层(共6层),中楼层(共6层)
489,华亭新苑 2室2厅 3800元,华亭新苑,2室2厅,104平米,松江新城租房,3800,中楼层(共10层),1993年建板楼,1993年建板楼
490,凌霄苑 3室2厅 4000元,凌霄苑,3室2厅,76平米,三林租房,4000,高楼层(共6层),中楼层(共6层),中楼层(共6层)
491,古北新城 2室2厅 6500元,古北新城,2室2厅,99平米,金虹桥租房,6500,低楼层(共25层),1995年建板楼,1995年建板楼
492,江临天下 3室2厅 18000元,江临天下,3室2厅,136平米,陆家嘴租房,18000,低楼层(共25层),低楼层(共9层),低楼层(共9层)
493,中山文化苑(一期) 3室2厅 3000元,中山文化苑(一期),3室2厅,113平米,松江大学城租房,3000,低楼层(共6层),2002年建板楼,2002年建板楼
494,盛大花园 3室2厅 13000元,盛大花园,3室2厅,116平米,龙华租房,13000,低楼层(共12层),高楼层(共24层),高楼层(共24层)
495,金谊河畔 2室2厅 7200元,金谊河畔,2室2厅,101平米,三林租房,7200,中楼层(共13层),1997年建塔楼,1997年建塔楼
496,松花公寓 2室1厅 5600元,松花公寓,2室1厅,81平米,黄兴公园租房,5600,中楼层(共17层),高楼层(共6层),高楼层(共6层)
497,橡胶小区 1室1厅 5200元,橡胶小区,1室1厅,47平米,徐家汇租房,5200,中楼层(共24层),1989年建板楼,1989年建板楼
498,交江大楼 3室1厅 7000元,交江大楼,3室1厅,102平米,张江租房,7000,高楼层(共27层),中楼层(共10层),中楼层(共10层)
499,大运盛城 2室2厅 7800元,大运盛城,2室2厅,112平米,控江路租房,7800,中楼层(共28层),2008年建板楼,2008年建板楼
500,房源已年前精装的，租客刚刚到期，有钥匙拎包可以入住,上南六村,2室1厅,50平米,世博租房,5200,高楼层(共6层),高楼层(共6层),高楼层(共6层)
501,兴林公寓 2室2厅 11500元,兴林公寓,2室2厅,120平米,老西门租房,11500,中楼层(共26层),1999年建板楼,1999年建板楼
502,东方明珠大宁公寓 2室2厅 8500元,东方明珠大宁公寓,2室2厅,95平米,大宁租房,8500,高楼层(共25层),低楼层(共25层),低楼层(共25层)
503,玉兰花苑 1室1厅 6500元,玉兰花苑,1室1厅,64平米,徐家汇租房,6500,低楼层(共23层),1998年建塔楼,1998年建塔楼
504,延北小区 1室1厅 5000元,延北小区,1室1厅,54平米,西郊租房,5000,中楼层(共5层),低楼层(共25层),低楼层(共25层)
505,香楠小区 2室1厅 5200元,香楠小区,2室1厅,62平米,张江租房,5200,中楼层(共6层),2002年建板楼,2002年建板楼
506,斜土路1674弄 2室1厅 6200元,斜土路1674弄,2室1厅,42平米,徐家汇租房,6200,中楼层(共6层),低楼层(共6层),低楼层(共6层)
507,贝尚湾(公寓) 3室2厅 8500元,贝尚湾(公寓),3室2厅,119平米,九亭租房,8500,高楼层(共17层),2011年建板楼,2011年建板楼
508,培花七村 2室1厅 4500元,培花七村,2室1厅,49平米,北蔡租房,4500,高楼层(共6层),低楼层(共12层),低楼层(共12层)
509,阳光威尼斯(三期) 2室2厅 5500元,阳光威尼斯(三期),2室2厅,95平米,真光租房,5500,中楼层(共26层),2003年建板楼,2003年建板楼
540,汇丽花园 2室2厅 10000元,汇丽花园,2室2厅,95平米,长寿路租房,10000,低楼层(共31层),低楼层(共31层),低楼层(共31层)
541,桃浦四村易居紫荆苑 2室1厅 3800元,桃浦四村易居紫荆苑,2室1厅,58平米,桃浦租房,3800,中楼层(共6层),2006年建板楼,2006年建板楼
542,香楠小区 2室2厅 6000元,香楠小区,2室2厅,74平米,张江租房,6000,低楼层(共6层),中楼层(共6层),中楼层(共6层)
543,罗山花苑 2室2厅 6200元,罗山花苑,2室2厅,75平米,碧云租房,6200,中楼层(共6层),1993年建板楼,1993年建板楼
544,达丰新村 1室1厅 3800元,达丰新村,1室1厅,35平米,武宁租房,3800,高楼层(共6层),低楼层(共6层),低楼层(共6层)
545,解放新村 1室2厅 1600元,解放新村,1室2厅,40平米,南桥租房,1600,高楼层(共6层),1999年建板楼,1999年建板楼
546,茂盛花苑 2室1厅 4600元,茂盛花苑,2室1厅,54平米,七宝租房,4600,高楼层(共6层),中楼层(共6层),中楼层(共6层)
547,徐家汇花园 3室2厅 13500元,徐家汇花园,3室2厅,129平米,徐家汇租房,13500,低楼层(共10层),1998年建板楼,1998年建板楼
548,金桥酒店公寓 1室1厅 5500元,金桥酒店公寓,1室1厅,65平米,碧云租房,5500,中楼层(共19层),高楼层(共6层),高楼层(共6层)
549,锦绣满堂花园 2室2厅 13000元,锦绣满堂花园,2室2厅,116平米,杨东租房,13000,中楼层(共21层),1983年建板楼,1983年建板楼
550,人乐三村 2室1厅 2900元,人乐三村,2室1厅,78平米,松江老城租房,2900,高楼层(共6层),高楼层(共6层),高楼层(共6层)
551,罗阳七村 1室1厅 3500元,罗阳七村,1室1厅,52平米,梅陇租房,3500,高楼层(共6层),1981年建板楼,1981年建板楼
552,达安城 2室2厅 12000元,达安城,2室2厅,111平米,南京西路租房,12000,高楼层(共28层),高楼层(共6层),高楼层(共6层)
553,中环一号(一期) 3室2厅 8000元,中环一号(一期),3室2厅,119平米,大华租房,8000,低楼层(共14层),1994年建板楼,1994年建板楼
554,耀江花园 3室2厅 15800元,耀江花园,3室2厅,151平米,世博滨江租房,15800,中楼层(共30层),低楼层(共10层),低楼层(共10层)
555,春申景城湖滨晨韵 3室2厅 8000元,春申景城湖滨晨韵,3室2厅,116平米,春申租房,8000,中楼层(共17层),2000年建板楼,2000年建板楼
556,银河新都 2室1厅 3300元,银河新都,2室1厅,77平米,春申租房,3300,中楼层(共14层),中楼层(共19层),中楼层(共19层)
557,弘辉名苑 2室2厅 12500元,弘辉名苑,2室2厅,100平米,世博滨江租房,12500,低楼层(共30层),2003年建塔楼,2003年建塔楼
558,绿地康桥新苑 2室2厅 3800元,绿地康桥新苑,2室2厅,90平米,康桥租房,3800,低楼层(共12层),中楼层(共21层),中楼层(共21层)
559,九英里 2室2厅 6200元,九英里,2室2厅,96平米,共康租房,6200,中楼层(共12层),2006年建板楼,2006年建板楼
560,张家浜小区 2室0厅 5000元,张家浜小区,2室0厅,42平米,周家嘴路租房,5000,中楼层(共6层),高楼层(共6层),高楼层(共6层)
561,金桥爱建园 3室2厅 12000元,金桥爱建园,3室2厅,137平米,碧云租房,12000,低楼层(共16层),1982年建板楼,1982年建板楼
562,金色碧云 2室2厅 9500元,金色碧云,2室2厅,98平米,碧云租房,9500,中楼层(共6层),高楼层(共6层),高楼层(共6层)
563,和欣国际花园 2室2厅 7500元,和欣国际花园,2室2厅,99平米,共康租房,7500,中楼层(共17层),1995年建板楼,1995年建板楼
564,建华新苑 3室2厅 13000元,建华新苑,3室2厅,124平米,花木租房,13000,中楼层(共16层),高楼层(共28层),高楼层(共28层)
565,久阳滨江公寓 1室1厅 12000元,久阳滨江公寓,1室1厅,69平米,陆家嘴租房,12000,中楼层(共25层),1998年建塔楼,1998年建塔楼
566,贝尚湾(公寓) 2室2厅 5000元,贝尚湾(公寓),2室2厅,93平米,九亭租房,5000,中楼层(共17层),低楼层(共14层),低楼层(共14层)
567,东安二村 1室0厅 4000元,东安二村,1室0厅,37平米,徐家汇租房,4000,中楼层(共6层),2009年建板楼,2009年建板楼
568,何家宅小区 1室1厅 3000元,何家宅小区,1室1厅,35平米,鲁迅公园租房,3000,高楼层(共6层),中楼层(共30层),中楼层(共30层)
569,古美西路420弄 2室2厅 5000元,古美西路420弄,2室2厅,75平米,古美租房,5000,中楼层(共6层),2006年建板楼,2006年建板楼
600,同润菲诗艾伦 1室1厅 2400元,同润菲诗艾伦,1室1厅,56平米,泗泾租房,2400,高楼层(共16层),高楼层(共16层),高楼层(共16层)
601,汇成三村 2室0厅 4300元,汇成三村,2室0厅,52平米,上海南站租房,4300,高楼层(共6层),2010年建塔楼,2010年建塔楼
602,欧洲花园 4室2厅 15000元,欧洲花园,4室2厅,170平米,临平路租房,15000,低楼层(共9层),高楼层(共6层),高楼层(共6层)
